Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
13891,HEROIC DATA,,,1.75,1,1.75,venture_unknown,Late Stage Venture,,,crunchbase,Seattle,United States,US-West,,Pacific Northwest,,,Washington,7e5e28a65f784c7f9c9ea03a2ec52b15,98104,heroic-data
13892,Demetrix,,11 - 50,61.0,2,50.0,venture_a,Early Stage Venture,2.0,,crunchbase,Emeryville,United States,US-West,,Northern California,Horizons Ventures;Tuatara Capital,,California,facb0358742f4ec2a234d7b8c36dca52,94608,demetrix
13893,Voke Tab,,1 - 10,0.1,1,0.1,venture_unknown,Late Stage Venture,,,crunchbase,Hamilton,United States,US-West,,Pacific Northwest,,,Montana,35e8d0e2f714431b9ec77d5b5caa7ce8,59840,voke-tab
13894,RANE (Risk Assistance Network + Exchange),,51 - 100,2.7460000000000004,1,2.7460000000000004,venture_unknown,Late Stage Venture,,,crunchbase,Boston,United States,US-East,,New England,,,Massachusetts,7f0f0fd7427a45f4a72430d3272a760c,02210,rane-risk-assistance-network-exchange
13895,CapCar,,11 - 50,8.400822,2,5.5465019999999985,venture_a,Early Stage Venture,2.0,,crunchbase,Paris,France,WEM,,,Breega;Idinvest Partners,,Ile-de-France,c7ca0f73c95245009305051f78c9d198,75008,capcar
13896,Proniras Corp,,,2.8,1,2.8,venture_unknown,Late Stage Venture,,,crunchbase,Seattle,United States,US-West,,Pacific Northwest,,,Washington,5cadcfc15f9c4c36bbd1e6c9c16977d0,"
98102",proniras-corp
13897,Grundium,,11 - 50,5.632804,2,2.3785990000000004,venture_unknown,Late Stage Venture,1.0,,crunchbase,Tampere,Finland,Nordics,,,Ascend Capital Partners,,Western Finland,5290e282960e4ff2a1acbaeac9adcc79,33720,grundium
13898,Amplify Surgical Inc.,,1 - 10,7.3,1,7.3,venture_a,Early Stage Venture,,,crunchbase,Mission Viejo,United States,US-West,['Innovasive Inc'],Pacific Southwest (Orange County and San Diego),,,California,6bfd5e9517d84027b2586595519cd5c0,92691,innovasive-inc
13899,NuCypher,,11 - 50,15.85,5,10.7,venture_unknown,Late Stage Venture,12.0,,crunchbase,San Francisco,United States,,,,Fenbushi Capital;BitFury Capital;CoinFund;Notation Capital;DHVC;Polychain;Y Combinator Continuity Fund;Compound;Arrington XRP Capital;Bitmain;Coefficient Ventures;Hashed,,California,262a61bdf38d4c6090fba8e0ae4a0386,,nucypher
13900,ICO Launch Malta,,11 - 50,0.0,1,20.0,venture_a,Early Stage Venture,,,crunchbase,Sliema,Malta,CESA,['ICO Malta'],,,,NA - Malta,0ec51f65134e4066a8c95b1aa212fb7b,STJ 3142,ico-launch-malta
13901,Hemper,,11 - 50,11.0,2,10.0,venture_a,Early Stage Venture,2.0,,crunchbase,Hauppauge,United States,US-East,,New York,Evolution VC Partners;Poseidon Asset Management,,New York,f5d38981aca0499096fd18d6dc1e16df,11788,hemper-inc
13902,Buyandship,,51 - 100,4.5,2,2.2,venture_a,Early Stage Venture,2.0,,crunchbase,Tsuen Wan,Hong Kong,Greater China,"['buyandship.today', 'E-Buy Global Limited']",,Infinity Ventures Japan;SQ Capital Group,,New Territories,8572e8894b384f8b9b84859e983d4b21,,buyandship
13903,Aerial & Maritime,,,5.0,1,5.0,venture_unknown,Late Stage Venture,,,crunchbase,Danis,Switzerland,GSA,,,,,Graubunden,144c2a8baeee4009b5b07577f9ef3d11,,aerial-maritime-3d11
13904,Adroit Worldwide Media,,,13.02,2,11.0,venture_a,Early Stage Venture,3.0,,crunchbase,Aliso Viejo,United States,US-West,,Pacific Southwest (Orange County and San Diego),The Contrarian Group;Mark IV Capital;Impact Venture Capital,,California,a8c7aa576411460993a37ae8f2157a55,92656,adroit-worldwide-media
13905,Integrated Portfolio Solutions,,11 - 50,2.281095,1,2.281095,venture_a,Early Stage Venture,1.0,,crunchbase,Sydney,Australia,Oceania,,,Aura Ventures,,New South Wales,607c4e69a48b43e6b6497be92f40dc26, 2000,integrated-portfolio-solutions
13906,Constance Therapeutics,,11 - 50,0.49998,2,0.49998,venture_unknown,Late Stage Venture,,,crunchbase,San Francisco,United States,US-West,,Northern California,,,California,5dcfe25af59a42628ed16ac1316e99cd,94103,constance-therapeutics
13907,Fanalyze,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Sacramento,United States,,,,Nex Cubed,,California,4127bafbf7e449f4918bc46c58ab7dee,,fanalyze-inc
13908,I-TEN SA,,,15.67617,2,11.237988,venture_unknown,Late Stage Venture,3.0,,crunchbase,Lyon,France,WEM,,,KREAXI;Innovacom;Demeter Partners,,Rhone-Alpes,7c78f74f4f9148ee829e664d43a590d2,69003,i-ten
13909,Yorlabs,,,3.575,2,3.3,venture_unknown,Late Stage Venture,,,crunchbase,Portland,United States,,,,,,Oregon,7770e128010a4865a1d3c77e8a1d30f2,,yorlabs
13910,Chexiang,,,151.053979,2,151.053979,venture_b,Early Stage Venture,3.0,,crunchbase,Shanghai,China,Greater China,"['车享', '上海赛可电子商务有限公司']",,Ping An Ventures;China Taiping Insurance;CMW Asset Management,,Shanghai,b154329fe44049929c04c747d443c8b6,,chexiang-com
13911,Solytic,,11 - 50,8.981141000000003,2,5.439927,venture_a,Early Stage Venture,3.0,,crunchbase,Berlin,Germany,GSA,,,THELO Investors;EWE AG;Vattenfall AB,,Berlin,5c8f7057f2de4b34b790546583cd6067,10115,solytic-gmbh
13912,OneMena,,101 - 250,0.0,2,0.0,venture_a,Early Stage Venture,3.0,,crunchbase,Beijing,China,Greater China,['北京泛阿网络科技有限公司'],,Kuaishou Technology;Dotc United Group;IDG Capital,,Beijing,f3161f571e12475c95e60ca774daa273,,onemena
13913,Starmerx,,501 - 1000,15.0,2,0.0,venture_c,Late Stage Venture,3.0,,crunchbase,Shenzhen,China,Greater China,"[' 深圳市星商电子商务有限公司', '星商', 'Xingshang']",,Timesbole;Royal Sea Capital;Haier Capital,,Guangdong,3344bfdb54bd4621b08d0926e4adaf30,,starmerx
13914,GP Union,,,12.0,1,12.0,venture_a,Early Stage Venture,3.0,,crunchbase,Beijing,China,Greater China,,,Skyview Fund;YF Capital;Matrix Partners China,,Beijing,6ca69e30cb6a4325896924538eb615dc,,gp-union
13915,APIX Analytics,,,13.597931,2,9.422584,venture_b,Early Stage Venture,4.0,,crunchbase,Grenoble,France,WEM,,,BNP Paribas Développement;Demeter Partners;Rhone-Alpes Creation;Bpifrance,,Rhone-Alpes,88a4f87f14184f35b274c7cd48e52e30,38000 ,apix-analytics
13916,Electronic IDentification,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Madrid,Spain,Mediterranean,,,Torret Road Capital,,Madrid,d5d3ea92f7e249d49e88c91ff0802136,28053,electronic-identification
13917,CryptoKitties,,11 - 50,23.0,4,11.0,venture_b,Early Stage Venture,3.0,,crunchbase,Vancouver,Canada,Canada,['谜恋猫'],,Warner Music Group;Digital Currency Group;a16z crypto,,British Columbia,48e7c2e00f4240f59226be8f55614697,,cryptokitties
13918,Sigma Computing,,11 - 50,58.0,3,30.0,venture_b,Early Stage Venture,2.0,,crunchbase,San Francisco,United States,,,,Sutter Hill Ventures;Altimeter Capital,,California,3371efd26e8a44c994c222afad514c4b,,sigma-computing
13919,Dray Alliance,,11 - 50,15.06,4,10.2,venture_a,Early Stage Venture,5.0,,crunchbase,Los Angeles,United States,,,,Wonder Ventures;Act One Ventures;Matrix Partners;Moving Capital;Craft Ventures,,California,08df2a473c784a13927599380e44a8df,,dray-alliance
13920,ChemomAb,,,15.0,2,10.0,venture_b,Early Stage Venture,4.0,,crunchbase,Tel Aviv,Israel,Israel,,,OrbiMed;SBI Japan-Israel Innovation Fund;Activate Venture Partners,"Thiel, Peter",Tel Aviv,2317a61e181844848c55ce2df93c5182,,chemomab
13921,Nua,,1 - 10,5.423386,3,4.5,venture_a,Early Stage Venture,2.0,,crunchbase,Mumbai,India,India,"['Lagom Labs', 'Nuawoman']",,Lightbox;Kae Capital,,Maharashtra,3643fa2e7836424dbe4ebb154b1c5559,,nua
13922,Leapmotor,,501 - 1000,401.019861,3,1009.133974,venture_a,Early Stage Venture,1.0,,crunchbase,Hangzhou,China,Greater China,"['Zhejiang Zero Run Technology', '零跑汽车', 'Lingpao Qiche', '浙江零跑科技有限公司']",,Jinhua Zhongche Fund,,Zhejiang,e4e648745b5148e0b05391dfad5b38e1,,leapmotor
13923,Ultra Athlete,,,1.320265,3,0.256174,venture_unknown,Late Stage Venture,,,crunchbase,Carmel,United States,US-Central,['Athlete Protection Gear'],Midwest,,,Indiana,ba49519acc6d4d0297416d8c97d12e1a,46032,ultra-athlete
13924,LeQuest,,,12.521285,2,7.822103,venture_unknown,Late Stage Venture,4.0,,crunchbase,Rotterdam,Netherlands,WEM,,,InnovationQuarter;NextGen Ventures;Philips Health Technology Ventures;Noaber,,Zuid-Holland,d45fb88740ca4381ad573b24db0530ac,3032 AC,lequest
13925,Mondial Pet Distribution,,,16.580082,1,16.580082,venture_unknown,Late Stage Venture,1.0,,crunchbase,Fossano,Italy,Mediterranean,,,Andera Partners,,Piemonte,3d3852e8413f46838cc3fac17d073945,12045,mondial-pet-distribution
13926,Socialneed,,1 - 10,0.25,1,5.35,venture_a,Early Stage Venture,,,crunchbase,Miami,United States,US-Central,"['Socialneed inc', 'Socialneed LLC', 'Social Need', 'the socialneed']",Florida,,,Florida,3579696fbd4a4fe687ea8156e570e346,33129,socialneed
13927,MHF Partners,,,2.84,1,2.84,venture_unknown,Late Stage Venture,,,crunchbase,Lemon Grove,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,eda9368aabb242c785631f0adf694ed6,"91945
",mhf-partners
13928,Cobot,,,21.946443,3,15.412628,venture_b,Early Stage Venture,3.0,,crunchbase,Wuhan,China,Greater China,"['武汉库柏特科技有限公司', '库柏特', 'Kubaite']",,Lan Fund;Matrix Partners China;GGV Capital,,Hubei,294816fff3bd49238a663441efe3bbd4,,cobot-bbd4
13929,Koala Reading,,,34.319841,3,20.0,venture_b,Early Stage Venture,4.0,,crunchbase,Beijing,China,Greater China,"['考拉阅读', 'Kaola Yuedu']",,GGV Capital;CMC Capital Group;Qiming Venture Partners;XVC,,Beijing,9181f2418c994a3daa908485b9df894d,100080,koala-reading
13930,Topline,,,15.0,1,15.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,,,Qianhai Fund of Funds;Shenzhen Capital Group,,Beijing,1981653a2ecb4315b12b42cfd6509160, 100027,topline
13931,XmeBank,,,4.3610000000000015,3,4.3610000000000015,venture_a,Early Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,,,Qiuling Capital;Baika Ventures,,Beijing,0eeab06a68ac4b2a931f936d2ceb5d55,,xmebank
13932,Yunhu Health,,,37.674847,4,30.674847,venture_a,Early Stage Venture,4.0,,crunchbase,Shanghai,China,Greater China,['云呼科技'],,CASH Capital;China Creation Ventures (CCV);BioTrack Capital;ZWC Partners,,Shanghai,b0326a45db0b4f7f8a55e5579f16d69d,201700,yunhu-health
13933,Greybox Coffee,,,15.0,1,15.0,venture_a,Early Stage Venture,1.0,,crunchbase,Chaoyang,China,Greater China,,,Junzi Capital Engineering,,Liaoning,f2d14b83b91943a083b74db355bf3afe,,greybox-coffee
13934,Service Trading Company,,11 - 50,4.611427,2,4.0114269999999985,venture_unknown,Late Stage Venture,,,crunchbase,Irvine,United States,,,,,,California,e55477c3648e4b5baee69dee303386af,,service-trading-company
13935,LifeStory Health Inc,,1 - 10,0.0,2,0.0,venture_a,Early Stage Venture,,,crunchbase,Boston,United States,,,,,,Massachusetts,762e34db3897470298ad9c0634bd127f,,lifestory-health-inc
13936,Stanga Games,,11 - 50,1.0,2,0.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Barcelona,Spain,Mediterranean,,,Taya Ventures,,Catalonia,bdee95aec6fc4e229f04db034c612f58,,stanga-games
13937,GenoPalate,,,1.747,3,1.35,venture_unknown,Late Stage Venture,,,crunchbase,Wauwatosa,United States,,,,,,Wisconsin,e6eb950853b94e0cb605913698448f19,,genopalate
13938,Untether AI,,1 - 10,20.0,3,7.0,venture_a,Early Stage Venture,2.0,,crunchbase,Toronto,Canada,Canada,,,Intel Capital;Radical Ventures,,Ontario,5c3f15c7804e4a3ca52a3c16a3ace8e8,M5V 2L1,untether-ai
13939,HomeSaeng,,,5.08,2,1.85,venture_unknown,Late Stage Venture,2.0,,crunchbase,Asia,Mexico,Latam North,,,KDB Capital;Korea Investment Partners,,Chiapas,397b44bb45fe4e9d970fa1bc9462bdec,,homesaeng
13940,Payrailz,,11 - 50,9.75,2,3.75,venture_unknown,Late Stage Venture,,,crunchbase,Glastonbury,United States,,,,,,Connecticut,9a113baf812d414f8013fc83783d8787,,payrailz
13941,Altus Power America,,11 - 50,1000.0,2,150.0,venture_unknown,Late Stage Venture,,,crunchbase,Greenwich,United States,US-East,,New York,,,Connecticut,58ef7b269737454eb418bf8145111141, 06830,altus-power-america
13942,Indiabulls Pharmaceuticals,,1001 - 5000,24.021623,1,24.021623,venture_unknown,Late Stage Venture,1.0,,crunchbase,Mumbai,India,India,,,Clermont Group,,Maharashtra,09d189b343074f639dfe53a05918037f,400013,indiabulls-pharmaceuticals
13943,NewBanker,,,10.0,2,10.0,venture_b,Early Stage Venture,4.0,,crunchbase,Beijing,China,Greater China,,,Fanchuang Capital;Atlas Capital;Matrix Partners China;Genesis Capital,,Beijing,a88882bd5ee64e6bbbc2a958d8e10a35,,newbanker
13944,AccutarBio,,,0.161554,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Shanghai,China,Greater China,,,IDG Capital;Yitu Technology,,Shanghai,77aa7be8d83d4ba2b4a1cde91eba818f,,accutarbio
13945,Florida Specialty Holdings,,,1.9,1,1.9,venture_unknown,Late Stage Venture,,,crunchbase,Longboat Key,United States,,,,,,Florida,70ae57dbc498447a9f6fc12a1b2cb5fc,,florida-specialty-holdings
13946,RETO MOTO,,11 - 50,5.0,1,5.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Copenhagen,Denmark,Nordics,,,Nordisk Film,,Hovedstaden,d8376716feda40a9bfb290e8248a851c,1456,reto-moto
13947,Obsidian Therapeutics,,11 - 50,49.5,1,49.5,venture_a,Early Stage Venture,8.0,,crunchbase,Cambridge,United States,US-East,,New England,Vertex Ventures;Alexandria Venture Investments;ShangPharma;Vertex Ventures HC;Amgen Ventures;Atlas Venture;GV;Takeda Ventures,,Massachusetts,a4b6f57d8b6543f8ba06abf22e23e25e,02138,obsidian-therapeutics
13948,Podia,,1 - 10,2.584556,3,1.0,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,450b9605db2f4ca79ffb993df5b7e73d,10009,podia
13949,DAV,,11 - 50,24.5,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Zug,Switzerland,GSA,"['Decentralized Autonomous Vehicles', 'DAV Foundation', 'DAV']",,Block Crafters Capital,,Zug,70a76c08a8e64ccdb28f533fa019977d,,dav
13950,Momentous,,1 - 10,5.0,2,5.0,venture_a,Early Stage Venture,4.0,,crunchbase,Palo Alto,United States,,,,FITLAB,"Honnold, Alex;Chin, Jimmy;Dyrdek, Rob",California,9e52d96312c4406382b23d7fb09d0995,,momentous-0995
13951,Outstanding Foods,,,0.0,2,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Venice,United States,,,,Explorer Equity Group,,California,cec8c0c14d354822a62ce0bee3197a3a,,outstanding-foods
13952,EcoFlow Tech,,11 - 50,4.8,2,0.0,venture_a,Early Stage Venture,4.0,,crunchbase,San Francisco,United States,US-West,['EcoFlow'],Northern California,Guangzhou Yihe Investment;Beijing Sanghai Huitong;Weihe Investment;Jinpengjia Holdings,,California,f31b0c67c8a743e4b8f822cc43f50e18,94102,ecoflow-tech
13953,Neumentum,,,11.0,3,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Palo Alto,United States,US-West,['Neumentum'],Northern California,angelMD,,California,251f9cb4c2364cc0a65a084fc6b9fc93, 94301,neumentum
13954,SmartGreen,,1 - 10,3.0,1,3.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Rehovot,Israel,Israel,['2013'],,,"Sagi, Teddy",HaMerkaz,87c06f08d6e04fff97b560d4e282705c,,smartgreen-705c
13955,Northern.tech,,11 - 50,5.5031919999999985,3,2.419506,venture_a,Early Stage Venture,2.0,,crunchbase,Palo Alto,United States,US-West,,Northern California,Investinor;Alliance Venture,,California,5779ad02acfd4040b4d2bc7a4f74b10d, 94301,northern-tech
13956,Etong Healthcare,,,30.212393,2,30.212393,venture_b,Early Stage Venture,3.0,,crunchbase,Xuhui,China,Greater China,,,Vision Plus Capital;Yi Fang Group;Morningside Venture Capital,,Shanghai,714802caf5634e6c876dad82c539f4a1,,etong-healthcare
13957,Woebot Labs,,,8.0,1,8.0,venture_a,Early Stage Venture,2.0,,crunchbase,San Francisco,United States,US-West,,Northern California,AI Fund;New Enterprise Associates,,California,5bac4e8c603540139017e9723204c9cb,94107,woebot-labs
13958,The Label Life,,101 - 250,3.098316,1,3.098316,venture_unknown,Late Stage Venture,2.0,,crunchbase,Mumbai,India,India,,,Centrum Capital;Kalpavriksh,,Maharashtra,58bee79345ac4a06ab9889a60441ffc0,,the-label-life
13959,PracticingExcellence,,11 - 50,1.3,1,1.3,venture_unknown,Late Stage Venture,,,crunchbase,San Diego,United States,,,,,,California,a9e551c8b38647698dc0777839d6b5f1,,practicingexcellence
13960,DPC Healthcare,,11 - 50,2.2,1,2.2,venture_unknown,Late Stage Venture,,,crunchbase,Fort Worth,United States,US-West,,Southwest,,,Texas,3f4668c1c5794214b213f83a60cab365,76244,dpc-healthcare
13961,The Coaching Inn Group Ltd.,,,6.662847,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Boston,United States,,['Bulldog Hotel Group'],,Business Growth Fund,,Massachusetts,44943f303dab4e29b49654f4b455fa38,PE21 6BZ,the-coaching-inn-group-ltd
13962,Micropore,,,1.634,1,1.634,venture_unknown,Late Stage Venture,,,crunchbase,Elkton,United States,,,,,,Maryland,076a96be7a574d5baedc44edecfbaeaa,"MD 21921
",micropore
13963,Chefclub,,11 - 50,7.176102,3,3.5,venture_unknown,Late Stage Venture,,,crunchbase,Paris,France,WEM,,,,,Ile-de-France,e8dd40e4745c4527bbb2aecbad3f4d6c,,chefclub
13964,No Panda Culture (Bukongwenhua),,,19.754365,3,10.6,venture_a,Early Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,['不空文化'],,Huagai Capital;Book.weibo.com,,Beijing,832d54d8a7ea4b529bd3e3c7c42314e2,,no-panda-culture-bukongwenhua
13965,iTrigger.cn,,,15.0,1,15.0,venture_a,Early Stage Venture,3.0,,crunchbase,Hangzhou,China,Greater China,,,Alibaba Group;Vision Plus Capital;Yinxinggu Capital,,Zhejiang,6e1398c9a1274c4a9d3c8cf6b8d77c53,,itrigger-cn
13966,SoupMaster,,,0.0,2,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,"['汤先生汤馆', 'Tangxiansheng Tangguan', '上海赞思餐饮管理有限公司']",,IDG Capital,,Shanghai,76c2e4119f9442ad8cd255deb73a65da,,soupmaster
13967,7D Surgical,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,,,crunchbase,Toronto,Canada,Canada,,,,,Ontario,8d6263803e5244e6a254dc4f0a82f69b, M3B 2R7,7d-surgical
13968,Orchard,,11 - 50,1.96,2,0.81,venture_unknown,Late Stage Venture,,,crunchbase,Durham,United States,US-Central,"['Orchard Systems, Inc.']","Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,30b3f63f311f465a99793491f309f837,27713,orchard-systems
13969,Turgo,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,4.0,,crunchbase,San Francisco,United States,US-West,,Northern California,Thomvest Ventures;FastPay;Argonautic Ventures,"Hadl, John",California,41b9c590cae64325adede81b18db2c22,94107,turgo
13970,ACTIVA-Grillkitchen GmbH,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Selb,Germany,GSA,,,BayBG,,Bayern,964f3d0a4064415f851238a600b17d57,95100 ,activa-grillkitchen-gmbh
13971,Vestr,,1 - 10,0.010276,3,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Zürich,Switzerland,GSA,,,Equitypitcher,,Zurich,726823b52502456d9085e51e00895753,,vestr
13972,Kineticor,,,2.5,1,2.5,venture_b,Early Stage Venture,1.0,,crunchbase,Honolulu,United States,,,,XLR8UH,,Hawaii,399152c8cc7b484e90dd6962284128dc,,kineticor-28dc
13973,Siksin,,,9.0,1,9.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Seoul,South Korea,Korea,,,HB Investment,,Seoul-t'ukpyolsi,ec94458b487d43a5a24964777120e7b0,,siksin
13974,Apprentice.io,,11 - 50,10.5,2,8.0,venture_a,Early Stage Venture,6.0,,crunchbase,Jersey City,United States,,['Apprentice'],,The Venture Reality Fund;Pritzker Group Venture Capital;Y Combinator;Hemi Ventures;GFR Fund;Silverton Partners,,New Jersey,df2057275c9f4364b7fb4e8fc30288b9,,apprentice
13975,ParaGen Technologies,,,7.475,3,3.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Columbus,United States,US-Central,,East Central,Ikove Capital Partners,,Ohio,4798bb5543eb419cb2500870f4cd9bac,43212,paragen-technologies
13976,Kalypton Group,,11 - 50,2.694728,1,2.694728,venture_unknown,Late Stage Venture,,,crunchbase,East Grinstead,United Kingdom,UK&I,,,,,West Sussex,d1d629c975a1467294aab75b7ca065e0,,kalypton-group
13977,BackBeat Medical,,,4.0,1,4.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,New Hope,United States,US-East,,Greater Philadelphia,SternAegis,,Pennsylvania,c31124c48cfd494693423ee0ea93e667,18938,backbeat-medical
13978,Prevacept Infection Control,,1 - 10,18.010531,6,0.0,venture_b,Early Stage Venture,2.0,,crunchbase,Broomfield,United States,US-West,['Great Lakes Pharmaceuticals'],Mountain Desert,Rev1 Ventures;Ohio TechAngels Fund,,Colorado,be4aacbadff24918aedb699c3320e50b,80021,prevacept-infection-control
13979,Vion Technology,,251 - 500,20.0,2,20.0,venture_b,Early Stage Venture,4.0,,crunchbase,Haidian,China,Greater China,"['北京文安智能技术股份有限公司', 'Wenan Zhineng', '文安智能']",,Samsung Electronics;ABB;Tsing Capital;Waterwood Group,,Beijing,d548027a3e004986a16898ef890225c7,,vion-technology
13980,Ultraviolette Automotive,,11 - 50,0.862,3,0.862,venture_a,Early Stage Venture,1.0,,crunchbase,Bangalore,India,India,['UV'],,TVS Motor Company,,Karnataka,644bec0d9f5f4681a7ac8d356a4d32f2,560041 ,ultraviolette-automotive-pvt-ltd
13981,Illuminare Biotechnologies,,,2.3736770000000003,1,2.3736770000000003,venture_unknown,Late Stage Venture,,,crunchbase,Princeton,United States,US-East,,New Jersey,,,New Jersey,8e288a89485a40e297ce20b9e1c8aaa9,08540,illuminare-biotechnologies
13982,Barwis Enterprises,,,1.342063,1,1.342063,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,bd9cddb092104f689207d9f1f30b9f7c,10012,barwis-enterprises
13983,Eurovanille,,,5.058169,1,5.058169,venture_unknown,Late Stage Venture,2.0,,crunchbase,Gouy-saint-andré,France,WEM,,,Nord Capital;Turenne Capital,,Nord-Pas-de-Calais,4f987ca656e9497b819fda2fa4ea382b,62870,eurovanille
13984,Reconova Technologies,,101 - 250,15.0,2,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Xiamen,China,Greater China,"['瑞为技术', 'Ruiwei Jishu']",,Intel Capital,,Fujian,2edbb0e5fc464a278fac4aaf2a4fab92,361000,reconova-technologies
13985,ADVON Partners,,,1.44,1,1.44,venture_unknown,Late Stage Venture,,,crunchbase,Rancho Santa Fe,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,9894cc142fc649b3ab7853dfc022c8e8,92067,advon-partners
13986,Shankai Sports International,,101 - 250,45.0,1,45.0,venture_b,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,"['盛开体育', 'Shengkai Tiyu']",,Yao Capital,,Beijing,a970054b508448388bb5a480a23fe4fd,100122,shankai-sports-international
13987,200° Coffee,,101 - 250,4.0155,1,4.0155,venture_unknown,Late Stage Venture,1.0,,crunchbase,Nottingham,United Kingdom,UK&I,,,Foresight Group,,Nottingham,9edea293d1b046c2bfb4104c4802c71c,NG2 3HE,200-coffee
13988,LocoNav,,101 - 250,7.42,3,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Azadpur,India,India,,,Foundamental,,Delhi,cf4a70986abb4c1ea5e4ef77c558b353,110033,loconav
13989,Hotcha,,11 - 50,9.641404,1,9.641404,venture_unknown,Late Stage Venture,1.0,,crunchbase,Bristol,United Kingdom,UK&I,,,Beechbrook Capital,,"Bristol, City of",a085126851984d258c6f4670d942ce5e,BS3 2SZ,hotcha
13990,Hello Vera,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,ff Venture Capital,,New York,a226726c6bc449d8b81dab54ff43ef88,10013,hello-vera
13991,4iQ,,51 - 100,32.0,2,18.0,venture_b,Early Stage Venture,1.0,,crunchbase,Los Altos,United States,US-West,,Northern California,C5 Capital,,California,9bf8de764d684a3c9c31a08a83512446,94022,4iq
13992,Sage Digital,,,10.0,1,10.0,venture_a,Early Stage Venture,1.0,,crunchbase,Portola Valley,United States,,,,Woodside Incubator,,California,edc4f6d85b764a16bd9367ead707b2c3,,sage-digital
13993,Avora,,51 - 100,9.742925,5,6.5,venture_a,Early Stage Venture,2.0,,crunchbase,London,United Kingdom,UK&I,,,Crane Venture Partners;AlbionVC,,England,6b22cbd786a54074805bc8611dd2fe11,SE1 9PD,avora
13994,MedTrace Pharma,,1 - 10,1.37617,1,1.37617,venture_unknown,Late Stage Venture,1.0,,crunchbase,Lyngby,Denmark,Nordics,['MedTrace '],,Syddansk Innovation,,Hovedstaden,f6d3a383c58848cabb4925f4fb4d5dc9,2800,medtrace
13995,FNDR,,,0.484097,1,0.484097,venture_unknown,Late Stage Venture,,,crunchbase,Oslo,Norway,Nordics,,,,,Oslo,d8f021c0e2784b1c84f46aa7bff0d408,0352,fndr
13996,Daisy Grace,,,1.306098,1,1.306098,venture_unknown,Late Stage Venture,1.0,,crunchbase,Stockholm,Sweden,Nordics,,,Bonnier Ventures,,Stockholms Lan,f61b4526c78f46b69d92ae47040afe1f,,daisy-grace
13997,Conscious Consumers,,11 - 50,2.0,1,2.0,venture_unknown,Late Stage Venture,3.0,,crunchbase,Wellington,New Zealand,Oceania,,,K1W1;Soul Capital,"Keywood, Richard Collier",Wellington,05f5526ff4a8443fa6207efcb4cfa4f3,6011,conscious-consumers
13998,LUX Fund Technology and Solutions (LUX FTS),,11 - 50,6.0,1,6.0,venture_a,Early Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,Credit Suisse NEXT Investors,,New York,6d9f74e0cc574158be2123a9a835ba1d,10018,lux-fund-technology-and-solutions-lux-fts
13999,Sterifre Medical,,1 - 10,20.0,2,8.0,venture_b,Early Stage Venture,,,crunchbase,Kirkland,United States,US-West,,Pacific Northwest,,,Washington,c886d0d463f4424b90d21bfd66cb3c5d,98033,sterifre-medical
