Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
474,Active Implants,,11 - 50,113.717506,10,10.0,venture_d,Late Stage Venture,1.0,1985883.0,crunchbase,Memphis,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",LS Health Science Partners,,Tennessee,b855667d0b0263ac7de1fa0025486d78,38120,active-implants
475,Solaria,,51 - 100,253.669114,10,40.0,venture_unknown,Late Stage Venture,2.0,1906548.0,crunchbase,Fremont,United States,US-West,,Northern California,,"Quiroga, Isadoro;Rodgers, T.J.",California,32531ffb874e11623eec71afb01bdafa,94538,solaria
476,Arrive,,101 - 250,61.0,5,5.0,venture_d,Late Stage Venture,4.0,2906831.0,crunchbase,Chicago,United States,US-Central,['ParkWhiz'],Midwest,Alate Partners;Purple Arch Ventures;Amazon Alexa Fund;Chaifetz Group,,Illinois,7c226b16f041d0c60c8b4596b8b5ba9e,60661,parkwhiz
477,SysKit,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,1115988.0,crunchbase,Zagreb,Croatia,CESA,['Acceleratio'],,Redgate,,Grad Zagreb,3d376c83f0e846969017f1d6ca30d801,10000,acceleratio-ltd
478,Dwolla,,51 - 100,51.355,8,12.0,venture_unknown,Late Stage Venture,3.0,433583.0,crunchbase,Des Moines,United States,US-Central,,Heartland,Union Square Ventures;High Alpha;Foundry Group,,Iowa,6aa8ad9c77bc2ed4c110dd3243aa3d81,50309,dwolla
479,Metabolon,,51 - 100,102.703977,10,7.300003,venture_unknown,Late Stage Venture,,2636168.0,crunchbase,Durham,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,966dca4f9767f88c34edbc57100a39a8,27713,metabolon
480,Netsparker,,51 - 100,40.0,1,40.0,venture_a,Early Stage Venture,1.0,265094.0,crunchbase,London,United Kingdom,UK&I,,,Turn/River Capital,,England,b00458e4fc20452269f01cf1de9d46ca,EC4N 6AF,netsparker
481,Traackr,,51 - 100,16.727913,7,9.0,venture_b,Early Stage Venture,2.0,866710.0,crunchbase,San Francisco,United States,US-West,,Northern California,You & Mr Jones Brandtech Ventures;Workhorse Capital,,California,00caf3dedb6592b5816f15dcf5bb249f,94103,traackr
482,Penthera Partners,,11 - 50,20.06663,10,6.0,venture_a,Early Stage Venture,1.0,17303682.0,crunchbase,New York,United States,US-Central,['Penthera Technologies'],East Central,Liberty Global Ventures,,New York,56bfd33cdc7e52542be7a271c2bbb457,15236,penthera-partners
483,Micronotes,,11 - 50,8.0,3,3.0,venture_b,Early Stage Venture,2.0,17340679.0,crunchbase,Boston,United States,US-East,,New England,Vestigo Ventures;TTV Capital,,Massachusetts,552f939088e3add55df2d7b7b4a886af,02142,micronotes
484,MC10,,11 - 50,97.449484,10,10.028,venture_unknown,Late Stage Venture,11.0,5578362.0,crunchbase,Lexington,United States,US-East,,New England,Terawatt Ventures;Aberdare Ventures;OUP (Osage University Partners);Medtronic;Mitsui Global Investment;Haiyin Capital;Well Ventures;North Bridge Venture Partners & Growth Equity;Marubun Corporation;Windham Venture Partners;Braemar Energy Ventures,,Massachusetts,82d62fb05b1390996d4c5ea85266b892,02421,mc10
485,Prodigo Solutions,,11 - 50,29.0,5,6.0,venture_unknown,Late Stage Venture,1.0,7164805.0,crunchbase,Cranberry,United States,US-Central,,East Central,UPMC,,Pennsylvania,b6b68598f7a976fea9b4265f26356861,15219,prodigo-solutions
486,Ridecell,,101 - 250,73.81,4,28.0,venture_b,Early Stage Venture,13.0,730591.0,crunchbase,San Francisco,United States,US-West,,Northern California,Sony Innovation Fund;Ally Ventures;BNP Paribas Private Equity;LG Technology Ventures;Cox Automotive;Munich Re/ERGO Corporate Venture Fund;Deutsche Bahn Digital Ventures;Activate Capital Partners;Mitsui & Co;Denso;Khosla Ventures;Penske Automotive Group;Initialized Capital,,California,0ab599c006446dd772e0c89b1f725263,94107,ridecell
487,Signpost,,101 - 250,88.55,7,52.0,venture_d,Late Stage Venture,4.0,210992.0,crunchbase,New York,United States,US-East,,New York,Georgian Partners;Spark Capital;HighBar Partners;Bank of Montreal (BMO),,New York,736a4f254434301adfadfc7f468c134b,10001,signpost
488,Lang-8,,1 - 10,2.596517,4,0.495646,venture_unknown,Late Stage Venture,3.0,82426.0,crunchbase,Kyoto-shi,Japan,Japan,,,DBS Bank;Nippon Venture Capital,"Obara, Masashige",Kyoto,5251868863198b2ae0a58260caed53bd,602 8061,lang
489,N2uitive,,11 - 50,1.3,1,1.3,venture_unknown,Late Stage Venture,1.0,,crunchbase,Seattle,United States,US-West,,Pacific Northwest,Cascade Seed Fund,,Washington,74f33adc3b9a95c3a4592e42eb9cc8b4,98101,n2uitive
490,Essential Accessibility,,51 - 100,16.0,1,16.0,venture_unknown,Late Stage Venture,1.0,633814.0,crunchbase,Toronto,Canada,Canada,,,Lead Edge Capital,,Ontario,1fe193465252e5f899b0bedd7fccc385,M4J 5B9,essential-accessibility
491,Nextio,,1 - 10,2.200025,1,2.200025,venture_unknown,Late Stage Venture,,10180797.0,crunchbase,Bellevue,United States,,,,,,Washington,bd585af39f5fde5a135a846444e09678,,nextio
492,D-Wave Systems,,101 - 250,204.694612,10,21.0,venture_unknown,Late Stage Venture,1.0,627691.0,crunchbase,Burnaby,Canada,Canada,,,Fidelity,,British Columbia,29de9db37127af55f126e376aeb71cda,V5G-4M9,d-wave-systems
493,NeuroPace,,51 - 100,141.0,4,74.0,venture_unknown,Late Stage Venture,2.0,2119520.0,crunchbase,Mountain View,United States,US-West,,Northern California,OrbiMed;KCK,,California,3ac8f9441278635a50ef93ba0ce9bb29,94043,neuropace
494,Betabrand,,51 - 100,33.015002,5,10.000002,venture_unknown,Late Stage Venture,,81748.0,crunchbase,San Francisco,United States,US-West,,Northern California,,,California,7348ebd801d967b131a2afa3b237710e,94110,betabrand
495,Nasuni,,101 - 250,147.0,10,25.0,venture_unknown,Late Stage Venture,4.0,1675605.0,crunchbase,Boston,United States,US-East,,New England,Flybridge;North Bridge Venture Partners & Growth Equity;Sigma Prime Ventures;Telstra Ventures,,Massachusetts,2b8ea372653e58b1d49b259be499ce48,02210,nasuni
496,DataArt,,1001 - 5000,12.544,3,0.0,venture_unknown,Late Stage Venture,2.0,246952.0,crunchbase,New York,United States,US-East,,New York,Da Vinci Capital;KFW DEG,,New York,1c6eab56515aa092cc2600a00ae35220,10016,dataart
497,NComputing,,251 - 500,57.8,5,0.0,venture_unknown,Late Stage Venture,1.0,425586.0,crunchbase,Santa Clara,United States,US-West,,Northern California,MDI Ventures,,California,0754605919393604292517f90427f7d8,95054,ncomputing
498,SmartDrive Systems,,501 - 1000,270.200887,8,90.0,venture_unknown,Late Stage Venture,5.0,699304.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),NewView Capital;Founders Fund;TPG Sixth Street Partners;Michelin;Oak Investment Partners,,California,99b341b48a9ff175d747dd1d914d462e,92121,smartdrive-systems
499,Sirnaomics,,11 - 50,57.0,5,22.0,venture_c,Late Stage Venture,4.0,6330659.0,crunchbase,Gaithersburg,United States,US-East,,Mid-Atlantic,Legend Sky Investment;Rich Yield Capital;CR-CP Life Science Fund;Rolling Boulder Investment,,Maryland,a143d19853db36b5c35fa106930ae642,20859,sirnaomics
500,Carmell Therapeutics,,1 - 10,9.256701,10,4.0,venture_b,Early Stage Venture,5.0,9861561.0,crunchbase,Pittsburgh,United States,US-Central,,East Central,Keiretsu Forum;Harbor Light Capital Partners;BlueTree Allied Angels;Newlin Investment Company;Pittsburgh Life Sciences Greenhouse,,Pennsylvania,aacd250a24542755d73af60bb8bf78b8,15212,carmell-therapeutics
501,Cytocentrics,,11 - 50,20.169346,3,15.821845,venture_unknown,Late Stage Venture,,24014567.0,crunchbase,Rostock,Germany,GSA,,,,,Mecklenburg-Vorpommern,d83bc9704cadaa4dd5daf9d32acf5f2d,18059,cytocentrics
502,Biodesy,,11 - 50,45.450009,5,20.0,venture_c,Late Stage Venture,4.0,14634781.0,crunchbase,Burlingame,United States,US-West,,Northern California,5AM Ventures;Roche Venture Fund;Pfizer Venture Investments;Alexandria Venture Investments,,California,b546b58ce587a68ed4e53eb62fa14a35,94010,biodesy
503,enGene,,51 - 100,31.15,4,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Vancouver,Canada,Canada,,,Lumira Ventures,,British Columbia,1245e91819afbb64586b407e44df80c5,V6T 1Z3,engene
504,REGiMMUNE Corporation,,11 - 50,51.945387,9,5.684918,venture_unknown,Late Stage Venture,8.0,15656205.0,crunchbase,Tokyo,Japan,Japan,,,Mitsubishi UFJ Capital;Iyogin Capital;Ogaki Kyoritsu Bank;Japan Asia Investment;Hiroshima Venture Capital;SMBC Venture Capital;Oita Venture Capital;Miyako Capital,,Tokyo,7ad37cee0e532141c3f1d711c83df858,103-0001,regimmune-corporation
505,PowerChord,,11 - 50,10.0,1,10.0,venture_unknown,Late Stage Venture,2.0,12831021.0,crunchbase,Saint Petersburg,United States,US-Central,,Florida,Ballast Point Ventures;The Barton Partnership,,Florida,d51ad83d2644e1015b13454ea683dc7a,33701,powerchord
506,Oxford Nanopore Technologies,,251 - 500,973.326437,10,65.095691,venture_unknown,Late Stage Venture,1.0,326009.0,crunchbase,Oxford,United Kingdom,UK&I,,,Amgen,,Oxfordshire,99c2b07bbbf5dcacf7687b905e940c0e,OX4 4DQ,oxford-nanopore-technologies
507,Phase Change Software,,11 - 50,7.619269,8,0.736901,venture_unknown,Late Stage Venture,,3671655.0,crunchbase,Golden,United States,US-West,['Phase Change'],Mountain Desert,,,Colorado,d73be0db13cbcb21f4062d2c14661acc,80401,phasechangesoftware
508,numares HEALTH,,101 - 250,29.48787,5,2.217418,venture_unknown,Late Stage Venture,2.0,33856649.0,crunchbase,Regensburg,Germany,GSA,"['LipoFIT Analytic', 'numares']",,Wachstumsfonds Bayern;Bayern Kapital,,Bayern,6096fa8736af5c4b37c8d5cefa2ebb61,93053,numares-health
509,Zipwhip,,101 - 250,91.1,5,51.5,venture_d,Late Stage Venture,4.0,72717.0,crunchbase,Seattle,United States,US-West,,Pacific Northwest,OpenView;Goldman Sachs;M12;Voyager Capital,,Washington,4d02d7ffba2ee5c56e5fb19ff4015898,98134,zipwhip
510,Concentra,,101 - 250,55.796661,2,55.796661,venture_unknown,Late Stage Venture,4.0,2825383.0,crunchbase,London,United Kingdom,UK&I,,,One Peak Partners;Morgan Stanley;City Securities Corp.,"C. Schull, Joseph",England,d6520aa99fb703a19a19a0c64528acf7,EC2V 6DT,concentra
511,Zipline Medical,,11 - 50,56.0,7,9.0,venture_f,Late Stage Venture,3.0,3228774.0,crunchbase,Campbell,United States,US-West,,Northern California,HighCape Partners;Bridge Bank;MVM Life Science Partners,,California,5f9301937e5f7b0cf11a02b21a940f45,95008,zipline-medical
512,Kabbage,,251 - 500,2450.3635,10,250.0,venture_f,Late Stage Venture,1.0,78265.0,crunchbase,Atlanta,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",SoftBank Vision Fund,,Georgia,ee14078486f32b3625c0e04f28d065c6,30309,kabbage
513,Lumi,,11 - 50,9.388,4,9.0,venture_a,Early Stage Venture,3.0,820240.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Forerunner Ventures;Spark Capital;Homebrew,,California,1eaf78039ef9d8b039953976fe45fdfe,90058,lumi
514,C3,,251 - 500,228.478585,6,105.868587,venture_f,Late Stage Venture,4.0,380670.0,crunchbase,Redwood City,United States,US-West,['C3 IoT'],Northern California,The Rise Fund;Sutter Hill Ventures;TPG Growth;Breyer Capital,,California,61ce12c63c0ee5ca502c1bf2955e1190,94063,c3
515,Semantify,,11 - 50,4.8,4,4.8,venture_a,Early Stage Venture,3.0,16580743.0,crunchbase,Chicago,United States,US-Central,"['Semantifi', 'Execue']",Midwest,Bridge Investments;Method Capital,"Shekhawat, Jai",Illinois,8c5eef66d190dc4348856feed4d66c0e,60606,semantifi
516,UCAN,,1 - 10,10.109316,3,5.75,venture_d,Late Stage Venture,2.0,751745.0,crunchbase,Woodbridge,United States,US-East,['The UCAN Company'],New York,Eighteen94 Capital;S2G Ventures,,Connecticut,41eedf0e28dff744b294553c40322093,06525,ucan
517,Trigemina,,11 - 50,23.104967,6,2.4,venture_a,Early Stage Venture,,15145554.0,crunchbase,Moraga,United States,US-West,,Northern California,,,California,9154dfb09695493f262a5b3e58fec3d7,94556,trigemina
518,Intellecap,,501 - 1000,0.009971,2,0.0,venture_unknown,Late Stage Venture,1.0,539973.0,crunchbase,Palo Alto,United States,US-West,"['Intellecap', 'I3N', 'Aavishkaar']",Northern California,Aavishkaar Venture Capital,,California,5e3fb8d5fe0f74805d1f26724131ad23,94303,intellecap
519,RedCritter,,11 - 50,2.250001,3,1.0,venture_unknown,Late Stage Venture,,28821971.0,crunchbase,Flower Mound,United States,US-West,,Southwest,,,Texas,9bb1ef9d1b0ab5541aeb2d4a896f3afd,75028,redcritter
520,Proteus Digital Health,,251 - 500,491.975979,10,110.0,venture_h,Late Stage Venture,1.0,2004224.0,crunchbase,Redwood City,United States,US-West,"['Proteus Digital Health, Inc. ']",Northern California,Harbin Gloria Pharmaceuticals,,California,eba0467df4f6b60964aecaf0e22b7c0a,94065,proteus-biomedical
521,Apixio,,51 - 100,36.087251,5,19.3,venture_d,Late Stage Venture,3.0,985582.0,crunchbase,San Mateo,United States,US-West,,Northern California,First Analysis;Bain Capital Ventures;SSM Partners,,California,3d41064546bc605d6a34f511187b3f68,94402,apixio
522,Project X Media,,11 - 50,3.1180000000000003,5,0.0,venture_unknown,Late Stage Venture,1.0,6952750.0,crunchbase,New York,United States,US-East,"['Project X', 'ADStruc']",New York,Tritium Partners,,New York,4cfe9ee31b53e5c02945c5211b025df7,10004,adstruc
523,Sino Biological,,251 - 500,45.151492,2,15.76069,venture_unknown,Late Stage Venture,1.0,265716.0,crunchbase,Beijing,China,Greater China,['北京义翘神州科技有限公司'],,Qiming Venture Partners,,Beijing,fdb7fb04fc156cff5a91607055d02d67,100176,sino-biological
524,Kerecis,,101 - 250,27.611642,10,16.0,venture_c,Late Stage Venture,4.0,9779245.0,crunchbase,Ísafjörður,Iceland,Nordics,,,Alvogen;CuraeLab;Emerson Collective;Novator,,Vestur-Isafjardarsysla,bde8dda354a8cafe4fc421273dfb4289,400,kerecis
525,Intuity Medical,,51 - 100,307.669154,10,26.266376,venture_unknown,Late Stage Venture,,,crunchbase,Sunnyvale,United States,,['Rosedale Medical'],,,,California,4784b32aab2dfc3146cc7fe360fce48e,95085,intuity-medical
526,Quora,,501 - 1000,226.0,4,1800.0,venture_d,Late Stage Venture,5.0,70.0,crunchbase,Mountain View,United States,US-West,"['Alma Networks', 'Quora, Inc. ']",Northern California,Collaborative Fund;Matrix Partners;Tiger Global Management;Y Combinator,"Moskovitz, Dustin",California,9e322184791733278df912871dcc886f,94041,quora
527,Horizon Fuel Cell Technologies,,101 - 250,11.22,3,0.0,venture_unknown,Late Stage Venture,,2536722.0,crunchbase,Singapore,Singapore,Asean,,,,,Central Region,b39834d9c0ae59c56e9edc6d005cffdc,,horizon-fuel-cell-technologies
528,Navatek Alternative Energy Technologies,,51 - 100,2.9,2,1.875,venture_unknown,Late Stage Venture,,4781015.0,crunchbase,Honolulu,United States,US-West,,Greater Los Angeles,,,Hawaii,812d7114e6d18c8134cd904ba49d0b55,96813,navatek-alternative-energy-technologies
529,Theravasc,,1 - 10,3.372501,5,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Cleveland,United States,US-Central,,East Central,Rev1 Ventures,,Ohio,55e56cd382d2c7824609c1fcb2924e36,44106,theravasc
530,Kineta,,11 - 50,36.716291,10,0.045,venture_unknown,Late Stage Venture,1.0,3863540.0,crunchbase,Seattle,United States,,,,Startup Funding Club,,Washington,cf2901751f463c8cadde09ced9bec614,98109-5208,kineta
531,"SavvyMoney, Inc.",,11 - 50,2.0,2,0.0,venture_d,Late Stage Venture,2.0,137264.0,crunchbase,Pleasanton,United States,,['DebtGoal.com'],,TransUnion;Tugboat Ventures,,California,0220dd84e4d88b5bed8f14372536a19c,,savvymoney-inc
532,Protect America,,251 - 500,0.0,1,0.0,venture_unknown,Late Stage Venture,,242096.0,crunchbase,Austin,United States,US-West,,Central Texas,,,Texas,68d2ff0824475010d9e37f3686a37537,78728,protect-america
533,Advanced ICU Care,,101 - 250,27.425489,9,0.0,venture_unknown,Late Stage Venture,1.0,6233237.0,crunchbase,St Louis,United States,US-Central,,Heartland,CRG L.P.,,Missouri,94b9e1bf168d5bef1c9af8d209bf0fc9,63141,advanced-icu-care
534,Silatronix,,11 - 50,19.813518,9,8.0,venture_unknown,Late Stage Venture,4.0,19778501.0,crunchbase,Madison,United States,US-Central,,Midwest,Wisconsin Investment Partners;Venture Investors;Inabata;Hitachi Chemical,,Wisconsin,3b3015613a7a20c9bb364ed0da0dc1db,53704,silatronix
535,OneMedNet,,11 - 50,8.20775,6,2.0,venture_unknown,Late Stage Venture,,,crunchbase,Eden Prairie,United States,US-Central,,Heartland,,,Minnesota,70d3e8eaabc13af7d2d4513c629b7833,55344,onemednet
536,eHealth Technologies™,,51 - 100,44.795974,4,41.0,venture_unknown,Late Stage Venture,1.0,6747259.0,crunchbase,Rochester,United States,US-East,['eHealth Global Technologies'],New York,Aldrich Capital Partners,,New York,22d47bdc7ff27d917f9732fa89deae83,14618,ehealth-technologies-2
537,AcadiaSoft,,11 - 50,57.709211,4,23.709211,venture_unknown,Late Stage Venture,,9142739.0,crunchbase,Pembroke,United States,US-East,,New England,,,Massachusetts,8a99e4d84e7d804f8dea12722b73c544,02359,acadiasoft
538,lifeIMAGE,,51 - 100,76.71957900000002,10,6.5,venture_unknown,Late Stage Venture,,549979.0,crunchbase,Newton,United States,US-East,['life image'],New England,,,Massachusetts,f87358dbbb6c55d5d51f992092e8a1ab,02458,lifeimage
539,Fictiv,,101 - 250,58.0,3,100.0,venture_c,Late Stage Venture,2.0,285710.0,crunchbase,San Francisco,United States,US-West,,Northern California,Mitsui & Co;G2VP,,California,2843f6f66281378d72c64844ebe9f558,94107,fictiv
540,Lucid Software Inc,,501 - 1000,114.1,4,72.0,venture_c,Late Stage Venture,3.0,716256.0,crunchbase,South Jordan,United States,US-West,,"Utah Region (Utah, Idaho and Wyoming)",Meritech Capital Partners;Spectrum Equity;ICONIQ Capital,,Utah,7c3185d26696f1ce0858740f473bcc26,84095,lucidchart
541,FABPulous,,,3.799685,4,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Maastricht,Netherlands,WEM,,,Health Innovation Fund;Sandbridge Capital,,Limburg,3bf6ec5eeb0e9e0e898c27c521dc40a8,6229 EV,fabpulous
542,Signavio,,251 - 500,229.569948,3,400.0,venture_c,Late Stage Venture,2.0,211790.0,crunchbase,Berlin,Germany,GSA,,,DTCP;Apax Digital,,Berlin,1061e4bccd76f78d0402cd7ee1e1a7e6,10787,signavio
543,OneLogin,,101 - 250,175.2,7,100.0,venture_d,Late Stage Venture,4.0,6654.0,crunchbase,San Francisco,United States,US-West,,Northern California,CRV;Scale Venture Partners;Greenspring Associates;Silver Lake Waterman,,California,4fda58d35c29027e081a7de602352353,94111,onelogin
544,Scoutmob,,11 - 50,7.895,5,0.14,venture_unknown,Late Stage Venture,,4845573.0,crunchbase,Atlanta,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Georgia,9e7c6f7d9651a21c19f3fee4a645f644,30318,scoutmob
545,Erydel,,11 - 50,35.591211,2,32.429112,venture_b,Early Stage Venture,3.0,24819048.0,crunchbase,San Giovanni,Italy,Mediterranean,,,Innogest Capital;Genextra;Sofinnova Partners,,Molise,414e45828a000c94b75552074d8d9ce1,61029,erydel
546,ICIX,,51 - 100,74.738985,6,15.5,venture_d,Late Stage Venture,1.0,6969549.0,crunchbase,San Bruno,United States,US-West,,Northern California,Arrowroot Capital Management,,California,faf90becf030c860c302c09e9d08d9e3,94066,icix-international
547,Apcela,,51 - 100,7.2,1,7.2,venture_a,Early Stage Venture,1.0,7625372.0,crunchbase,Reston,United States,US-East,['CFN Services'],Mid-Atlantic,Claritas Capital,,Virginia,82bffe4202df20354b0def3ae57afdea,20191,cfn-services
548,Fountain Medical Development,,501 - 1000,62.0,1,62.0,venture_d,Late Stage Venture,2.0,6661582.0,crunchbase,New York,United States,,,,Lilly Asia Ventures;Goldman Sachs,,New York,f2ed4d1cb8cead1da0175e202d0da676,,fountain-medical-development
549,EBS Technologies,,11 - 50,13.268107999999998,8,3.529017,venture_unknown,Late Stage Venture,1.0,,crunchbase,Potsdam,Germany,GSA,,,Norgine Ventures,,Brandenburg,0847a4549e2a0e299e1a03a1804eb2d7,14473,ebs-technologies
550,Presto Engineering,,51 - 100,8.0,3,0.0,venture_unknown,Late Stage Venture,4.0,18013905.0,crunchbase,San Jose,United States,US-West,,Northern California,Seventure Partners;CM-CIC Capital Prive;Bpifrance;Adaxtra,,California,3fe2980555d0985a8907260594017d6e,95134,presto-engineering
551,Sentiment,,11 - 50,2.77,3,1.32,venture_a,Early Stage Venture,3.0,22011016.0,crunchbase,Farnborough,United Kingdom,UK&I,,,Cass Entrepreneurship Fund;Elderstreet Investments;The FSE Group,,Hampshire,fe810249ee934dbf26ac3313fe094ed9,GU14 7SF,sentiment
552,ShopKeep,,251 - 500,137.2,5,65.0,venture_e,Late Stage Venture,5.0,164372.0,crunchbase,New York,United States,US-East,,New York,First Data;Square 1 Bank;Tribeca Venture Partners;ORIX Growth Capital;Salesforce Ventures,,New York,c2a58539e25c8f83ffe3a2d9808a8e88,10016,shopkeep-com
553,Peraso Technologies,,51 - 100,79.316322,4,42.0,venture_d,Late Stage Venture,1.0,7466242.0,crunchbase,Toronto,Canada,Canada,,,Roadmap Capital,,Ontario,8e534f1a1ce6ffbf694e584f0090af43,M5H 3W4,peraso-technologies
554,Taulia,,101 - 250,176.699995,10,20.0,venture_f,Late Stage Venture,7.0,136803.0,crunchbase,San Francisco,United States,US-West,,Northern California,Cultivation Capital;Matrix Partners;CreditEase Fintech Investment Fund;Lakestar;Trinity Ventures;QuestMark Partners;Propel Venture Partners,,California,6e28b8924f30d7ef662da3579871dc01,94105,taulia
555,BambooHR,,251 - 500,0.0,2,0.0,venture_unknown,Late Stage Venture,,7853.0,crunchbase,Lindon,United States,US-West,,"Utah Region (Utah, Idaho and Wyoming)",,,Utah,3257c746b77aeac5ae056b6693aa9799,84042,bamboo-hr
556,Vertos Medical,,101 - 250,106.241437,10,28.0,venture_unknown,Late Stage Venture,6.0,3626695.0,crunchbase,Aliso Viejo,United States,US-West,,Pacific Southwest (Orange County and San Diego),MVM Life Science Partners;ONSET Ventures;Revelation Partners;Leerink Revelation Partners;Aweida Venture Partners;Pitango Venture Capital,,California,88a6fa48837945a5694308644268ef7e,92656,vertos-medical
557,Nexamp,,51 - 100,75.09503000000002,4,14.562137,venture_unknown,Late Stage Venture,,486143.0,crunchbase,Boston,United States,US-East,,New England,,,Massachusetts,400b194251ee715c8fd949fd0be3f4bd,02109,nexamp
558,Tantalus Systems,,51 - 100,27.595,3,6.0,venture_unknown,Late Stage Venture,2.0,18997576.0,crunchbase,Angier,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Connecticut Innovations;VARECO HOLDINGS,,North Carolina,85e3281ba047b67a0a241a172c071dd9,27501,tantalus-systems
559,FlatFrog Laboratories,,51 - 100,64.995901,5,6.4124360000000005,venture_unknown,Late Stage Venture,1.0,3126149.0,crunchbase,Lund,Sweden,Nordics,,,Invus,,Skane Lan,34bb3a784648887c2329053787f3de6f,226 43,flatfrog-laboratories
560,ecobee,,101 - 250,149.432237,7,36.309727,venture_c,Late Stage Venture,4.0,39490.0,crunchbase,Toronto,Canada,Canada,,,Business Development Bank of Canada;Amazon Alexa Fund;AGL Energy;Caisse de Depot et Placement du Quebec,,Ontario,9eb6fac5f1d4fb4a2f4b1e944433c78c,M5H 3E5,ecobee
561,Couchbase,,251 - 500,146.0,7,30.0,venture_f,Late Stage Venture,7.0,163342.0,crunchbase,Santa Clara,United States,US-West,['membase'],Northern California,Adams Street Partners;Accel;WestSummit Capital;Ignition Partners;Sorenson Capital;North Bridge Venture Partners & Growth Equity;Mayfield Fund,,California,9b032ad92812660c072bf730818b3277,95054,couchbase
562,Crescendo Biologics,,51 - 100,116.203747,6,70.0,venture_b,Early Stage Venture,7.0,10359529.0,crunchbase,Cambridge,United Kingdom,UK&I,,,Biodiscovery V;Sofinnova Partners;EMBL Ventures;Quan Capital;Takeda Ventures;IP Group Plc;Andera Partners,,Cambridgeshire,186b4b3bd37b0e86d42189ed817ce8da,CB22 3AT,crescendo-biologics
563,ALung Technologies,,11 - 50,99.991733,8,4.99999,venture_d,Late Stage Venture,,3523389.0,crunchbase,Pittsburgh,United States,US-Central,,East Central,,,Pennsylvania,6fa7eb38efc21da5703ea8539edd8bc3,15219,alung-technologies
564,AccuScore,,1 - 10,0.1,1,0.1,venture_unknown,Late Stage Venture,2.0,889362.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Tech Coast Angels;Visionplus,,California,8f0d6f78e2a2d3a40948133d322cc5aa,90045,accuscore
565,Techulon,,1 - 10,1.265,3,0.2,venture_unknown,Late Stage Venture,,,crunchbase,Blacksburg,United States,US-East,,Mid-Atlantic,,,Virginia,09f7295c2e16b048663fa3a8af29c43d,24060,techulon
566,Stella Connect,,51 - 100,49.949999,7,11.0,venture_b,Early Stage Venture,11.0,2730429.0,crunchbase,New York,United States,US-East,,New York,Toba Capital;Norwest Venture Partners;Gotham Ventures;Zendesk;Alumni Ventures Group;Battery Ventures;Green D Ventures;Harbert Growth Partners;Forté Ventures;Comcast Ventures;RRE Ventures,,New York,b70f67d82dc95dd7ad6defe478ce15ce,10004,stellaservice
567,Crealytics,,101 - 250,9.3,5,9.3,venture_c,Late Stage Venture,4.0,196560.0,crunchbase,Berlin,Germany,GSA,,,Optima;Bayern Kapital;LBBW VC;Mountain Internet,,Berlin,31b9fa3c6e009ae9f5b8e29dfcca21f3,10587,crealytics
568,Hoppa,,11 - 50,6.446281,1,6.446281,venture_unknown,Late Stage Venture,1.0,107502.0,crunchbase,Woking,United Kingdom,UK&I,"['A2Btransfers.com', 'Hoppa Group']",,BOOST&Co,,Surrey,a15b0b1c9b9963ad698e0b9267895f69,KT14 6NG,a2btransfers-com
569,Tasktop,,51 - 100,22.246797,2,11.246797,venture_b,Early Stage Venture,3.0,1481603.0,crunchbase,Vancouver,Canada,Canada,,,Yaletown Partners;Austin Ventures;AVX Partners,,British Columbia,a4dc5eba88a0167822625c58b28f1915,V6G 2Z6,tasktop
570,Rapid Diagnostek,,11 - 50,14.203748,7,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Hudson,United States,US-Central,['Intellignostics'],Midwest,Omphalos Venture,,Wisconsin,9ee87a5815e9264075784096611abd9e,54016,rapid-diagnostek
571,Capillary Technologies,,501 - 1000,102.1,8,20.0,venture_d,Late Stage Venture,5.0,316429.0,crunchbase,Singapore,Singapore,Asean,,,American Express Ventures;Sequoia Capital India;Norwest Venture Partners;Warburg Pincus;InnoVen Capital,,Central Region,1f5b2b759efab82faa51b4df73eb1c23,048545,capillary-technologies-pvt
