Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
18997,Carewave Medical,,,3.175,1,3.175,venture_unknown,Late Stage Venture,1.0,22250482.0,crunchbase,Seattle,United States,US-West,,Pacific Northwest,iD Ventures America,,Washington,571c5b1395c04b9fa0ac44f3daa127d1,98103,carewave-medical
18998,AtaCor Medical,,,9.0,1,9.0,venture_a,Early Stage Venture,2.0,13116824.0,crunchbase,San Clemente,United States,,,,aMoon Fund;Broadview Ventures,,California,e6f7babae53d447e9949d10416051630,"92672,",atacor-medical
18999,PHDx Inc.,,,5.598,1,5.598,venture_unknown,Late Stage Venture,,,crunchbase,Austin,United States,US-West,['PrismHealthDx'],Central Texas,,,Texas,abdd69b81bd648ad85ea6b8b9d8a6eb7,78744,phdx-inc
19000,Forever Oceans,,11 - 50,1.05,1,1.05,venture_unknown,Late Stage Venture,,8737460.0,crunchbase,Warrenton,United States,US-East,,Mid-Atlantic,,,Virginia,c3fc905a5f45455baa83cbdeb0550361,20186,forever-oceans
19001,Supcon,,1001 - 5000,0.0,1,0.0,venture_b,Early Stage Venture,1.0,5360530.0,crunchbase,Hangzhou,China,Greater China,"['中控技术', 'Zhongkong Jishu', '浙江中控技术股份有限公司']",,Sinowisdom,,Zhejiang,6b071e3e625645c8ab90c43175c70fff,310053,supcon
19002,Ace Exchange,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,317791.0,crunchbase,,,,,,BlockWater Management,,,77e7dca51de243c3b949f4595c4194c9,,ace-exchange
19003,eTravelSafety,,1 - 10,0.65835,1,0.65835,venture_unknown,Late Stage Venture,1.0,16579883.0,crunchbase,Hereford,United Kingdom,UK&I,,,Midven,,Herefordshire,6311811df02d491e877aa70e08cd9965,HR2 6DG,etravelsafety
19004,Plasmacure,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,3.0,22015897.0,crunchbase,Eindhoven,Netherlands,WEM,,,Next-Gen Ventures;OostNL;Private investors,,Noord-Brabant,21e05b2c049f4867ae2a092267840781,5656 AE,plasmacure
19005,AI Foundation,,11 - 50,10.5,2,10.5,venture_a,Early Stage Venture,5.0,1412977.0,crunchbase,San Francisco,United States,,,,Abstract Ventures;Founders Fund;Correlation Ventures;You & Mr Jones Brandtech Ventures,"Stone, Biz",California,e71df47c20f84143892ae5555fcf4878,,ai-foundation
19006,Red Piranha,,11 - 50,2.5,1,2.5,venture_unknown,Late Stage Venture,,2212713.0,crunchbase,Melbourne,Australia,Oceania,,,,,Victoria,d6f63b231ff14540a9c9ade89419f656,3000,red-piranha
19007,SparkPlus,,,43.060626,2,25.232772,venture_b,Early Stage Venture,5.0,1246903.0,crunchbase,Seoul,South Korea,Korea,,,Koramco;Aju IB Investment;Aju Hotels & Resorts;STIC Ventures;Wooshin Venture Investment Corp.,,Seoul-t'ukpyolsi,c777e0453afa4fef9c012aae82e35639,,sparkplus
19008,Feldan Therapeutics,,11 - 50,15.8,3,13.8,venture_a,Early Stage Venture,4.0,7379679.0,crunchbase,Quebec,Canada,Canada,,,Asahi Kasei Corporate Venture Capital;GC;Anges Québec Capital;Stonebridge Ventures,,Quebec,f9c258e5463b4d92b47d6c853635ee37,G2E 5H5,feldan-therapeutics
19009,My Emergency Dr,,,2.320606,2,1.440971,venture_a,Early Stage Venture,1.0,5933944.0,crunchbase,Pymble,Australia,Oceania,,,Clinton Capital Partners,,New South Wales,c800c6df15614719968f309a4c237ef7,2073,my-emergency-dr
19010,Mobi Systems,,11 - 50,5.349061,1,5.349061,venture_unknown,Late Stage Venture,,10237063.0,crunchbase,Concord,United States,US-East,,New England,,,Massachusetts,11efd1da22144b61a9bead92fb018b2b,01742,mobi-systems-inc
19011,Definium Technologies,,,1.071602,1,1.071602,venture_a,Early Stage Venture,1.0,,crunchbase,Launceston,Australia,Oceania,,,Clinton Capital Partners,,Tasmania,4bdd5431ef25462a8d6b4c2755f5abca,TAS 7250,definium-technologies
19012,Fusion SD,,,1.517439,1,1.517439,venture_a,Early Stage Venture,1.0,20325306.0,crunchbase,Baulkham Hills,Australia,Oceania,['Fusion Software Development'],,Clinton Capital Partners,,New South Wales,027a052607554117a49e285b8a40eccd,NSW 2153,fusion-sd
19013,Event Hub,,,1.3671879999999998,1,1.3671879999999998,venture_a,Early Stage Venture,1.0,6440336.0,crunchbase,Pyrmont,Australia,Oceania,,,Clinton Capital Partners,,New South Wales,d79b2ffc2acc41d59229dedc94acaf99,NSW 2009,event-hub
19014,LINC Foods,,,0.0,2,0.0,venture_unknown,Late Stage Venture,,11711572.0,crunchbase,Spokane,United States,US-West,['Local Inland Northwest Cooperative Foods'],Pacific Northwest,,,Washington,a2d675f68bb947e0bd5417c90937c91f,99216,linc-foods
19015,SparkMeter,,11 - 50,14.15,4,11.1,venture_a,Early Stage Venture,1.0,7517096.0,crunchbase,Washington,United States,US-East,,Mid-Atlantic,Clean Energy Ventures (CEV),,District of Columbia,6eddad5daac2439793523ff5f159c3ad,20006,sparkmeter
19016,Aescuvest,,11 - 50,4.60605,2,3.339749,venture_a,Early Stage Venture,4.0,2874756.0,crunchbase,Frankfurt,Germany,GSA,,,BM H Beteiligungs-Managementgesellschaft Hessen;Nanz medico,"Beckert, Michael;Wiederspahn, Thomas",Hessen,3d891534a1cb4afe9b25b6a3695f6291,60314,aescuvest
19017,Ifenqu.com,,,1.455688,1,1.455688,venture_a,Early Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,,,Shanghai Conant Macroflag Group,,Shanghai,6b301aec7a0448fa9938560dcd4bd84c,,ifenqu-com
19018,Platform Science,,51 - 100,28.7,4,10.0,venture_a,Early Stage Venture,4.0,5610920.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),Prologis;8VC;Schematic Ventures;NewRoad Capital Partners,,California,77ba0758bffa4f32a931286dbcc8a460,92121,platform-science
19019,Folio Photonics,,,12.177,2,4.177,venture_unknown,Late Stage Venture,,18834718.0,crunchbase,Solon,United States,US-Central,,East Central,,,Ohio,c1cb3737c22b4d5bad9c6b114179c6e5,44139,folio-photonics
19020,GJS Robot,,,14.595131,2,14.595131,venture_b,Early Stage Venture,3.0,2376384.0,crunchbase,Shenzhen,China,Greater China,,,EBZY Capital;Whales Capital;Volcanics Venture,,Guangdong,5a7852f2387a4abf9cd8119245f30a52,,gjs-robot
19021,ActionDesk,,1 - 10,0.15,3,0.0,venture_unknown,Late Stage Venture,1.0,1475982.0,crunchbase,Paris,France,WEM,,,FundersClub,,Ile-de-France,2cf8d8513b9d4d2aa02e216a916d0663,75013,actiondesk
19022,"Real Coconut Co., Inc.",,11 - 50,3.0,2,15.0,venture_a,Early Stage Venture,,5740213.0,crunchbase,Santa Monica,United States,US-West,,Greater Los Angeles,,,California,cac9a083761d42d8ba885775a370e6de,90406,real-coconut-co-inc
19023,Mirth Provisions,,,3.3,2,1.3,venture_unknown,Late Stage Venture,,3112589.0,crunchbase,Longview,United States,US-West,,Pacific Northwest,,,Washington,6a3936fd8ea94b15a80b14b369371f34,98632,mirth-provisions
19024,Funsolve,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,5737525.0,crunchbase,England,Germany,GSA,,,Outright Games,,Nordrhein-Westfalen,4d1b2546531842bbb4b27f62aca8cce4,CV21 1,funsolve
19025,Ohmyhome,,,2.92,3,2.92,venture_a,Early Stage Venture,1.0,408495.0,crunchbase,Singapore,Singapore,Asean,,,Golden Equator Ventures,,Central Region,c8bc8978976b4d7bbdf0e2da30e90ecd,239351,ohmyhome
19026,Agbotic,,,5.08,1,5.08,venture_unknown,Late Stage Venture,,21967236.0,crunchbase,Sackets Harbor,United States,US-East,,New York,,,New York,0287823d5de740f9bc0e2411499b5dac,13685,agbotic
19027,Benefits Science,,,0.563,2,0.0,venture_unknown,Late Stage Venture,,15978573.0,crunchbase,Boston,United States,US-East,,New England,,,Massachusetts,95780317c2654b14b22a240554ef7663,02111,benefits-science
19028,"Deckard Technologies, Inc.",,11 - 50,0.8692770000000001,2,0.5,venture_unknown,Late Stage Venture,1.0,11081726.0,crunchbase,La Jolla,United States,US-West,"['Deckard', 'Deckard AI']",Pacific Southwest (Orange County and San Diego),Loeb Enterprises,,California,ee9a95ac7c364bbd9c7282cb7d63f5b0,92127,deckard-technologies-inc
19029,Prelude Corp,,,2.15,1,2.15,venture_unknown,Late Stage Venture,,8895038.0,crunchbase,Laguna Hills,United States,US-West,['PreludeDx '],Pacific Southwest (Orange County and San Diego),,,California,8f41b458758e4ca3bf151aaa40973746,92653,prelude-corp
19030,VelosBio,,,65.7,2,58.0,venture_a,Early Stage Venture,4.0,22121797.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),Pappas Ventures;Arix Bioscience;Sofinnova Investments;Chiesi Ventures,,California,177ecaedbc894797a21e4ee04f610a84,92121,velosbio-inc
19031,MobLab,,11 - 50,3.05,1,23.05,venture_a,Early Stage Venture,1.0,661071.0,crunchbase,Pasadena,United States,US-West,,Greater Los Angeles,New Oriental Education & Technology,,California,71dd8fc95d9c40d89e0cadefce2bdb54,91106,moblab
19032,Bryn Pharma,,,43.951965,3,17.5,venture_unknown,Late Stage Venture,,17578079.0,crunchbase,Beverly Hills,United States,US-West,['Epi-Now LLC'],Greater Los Angeles,,,California,d45530763f5047fea53bd6ab0d978dbc,90210,epi-now
19033,SchoolMouv,,,3.97207,2,2.853549,venture_unknown,Late Stage Venture,3.0,49687.0,crunchbase,Toulouse,France,WEM,,,M Capital Partners;Swen Capital Partners;Matmut,,Midi-Pyrenees,474a4ba3eb4e4bb389375df493e0196c,31000,schoolmouv
19034,Kiva Confections,,101 - 250,12.3,2,12.3,venture_unknown,Late Stage Venture,,864032.0,crunchbase,San Francisco,United States,US-West,,Northern California,,,California,646d7ff5c97d48119902ed518a7f6511,94117,kiva-confections
19035,LSK BioPharma,,,20.0,1,20.0,venture_unknown,Late Stage Venture,,3818453.0,crunchbase,Salt Lake City,United States,US-West,['LSK BioPartners'],"Utah Region (Utah, Idaho and Wyoming)",,,Utah,c80888f36c9f4ed39db2da7eb081e309,84111,lsk-biopharma
19036,Meichuang Technology,,,14.606003,2,14.606003,venture_b,Early Stage Venture,3.0,948133.0,crunchbase,Hangzhou,China,Greater China,"['美创', '杭州美创科技有限公司']",,Elite Capital;Oriental Fortune Capital;Puhua Capital,,Zhejiang,6f9c9479954049088c3aa12eac37f235,,meichuang-technology
19037,Yijiupi,,1001 - 5000,511.36192300000016,7,0.0,venture_d,Late Stage Venture,3.0,1476331.0,crunchbase,Wuhu,China,Greater China,"['易久批', '易酒批电子商务有限公司']",,Source Code Capital;GLP;Longzhu Capital,,Anhui,33961a8575cf4885baa4b25a52798a4e,,yijiupi-com
19038,1102 LLC,,,3.9,1,3.9,venture_unknown,Late Stage Venture,,,crunchbase,Ellensburg,United States,US-West,,Pacific Northwest,,,Washington,aa14f53f377e4d1f8b77f5b08fef1991,98926,1102-llc
19039,Shangshangqian,,,8.763602,4,8.763602,venture_b,Early Stage Venture,2.0,146153.0,crunchbase,Shenzhen,China,Greater China,['上上签'],,Bohuiyuan VC;Origins Capital,,Guangdong,0c7e5d684e2b4543ab00da50ac61fc10,,shangshangqian
19040,Modern Energy Management,,11 - 50,42.35,1,42.35,venture_unknown,Late Stage Venture,,31150858.0,crunchbase,Durham,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,b52b25290e224c46a17807f3669a2796,27701,modern-energy
19041,ThoughtFull Toys,,,3.525,4,1.61,venture_unknown,Late Stage Venture,,5876136.0,crunchbase,Santa Cruz,United States,US-West,['Modarri'],Northern California,,,California,8b10955fe4d64efc90f25b1611f9ed86,95060,thoughtfull-toys
19042,BeautySocial,,,1.0,1,1.0,venture_unknown,Late Stage Venture,,,crunchbase,Seoul,South Korea,Korea,,,,,Seoul-t'ukpyolsi,47001984deb94125908117b4fa3f771d,90247,beautysocial
19043,Iba Halal Care,,,2.091307,1,2.091307,venture_a,Early Stage Venture,,,crunchbase,Ahmedabad,India,India,,,,,Gujarat,a28e9bc6cc7b44a798d0e0a85a9dbc3f,,iba-halal-care
19044,Glympse Bio,,11 - 50,28.6,2,22.0,venture_a,Early Stage Venture,9.0,16919338.0,crunchbase,Cambridge,United States,US-East,,New England,Inevitable Ventures;Yonghua Capital;Gilead Sciences;Heritage Provider Network;Rivas Capital;CRV;GreatPoint Ventures;ARCH Venture Partners;LS Polaris Innovation Fund,,Massachusetts,92156ec65f9d41d29a7b41e962c25ef9,02139,glympse-bio
19045,Campana Group,,,40.0,1,40.0,venture_b,Early Stage Venture,1.0,22456796.0,crunchbase,Singapore,Singapore,Asean,,,Mitsui & Co,,Central Region,ede6653640634fe1a93a1823a37683bb,,campana-group
19046,ReadyUp,,,2.0,2,0.0,venture_unknown,Late Stage Venture,1.0,10562712.0,crunchbase,San Francisco,United States,,,,"JDS Sports, LLC",,California,fb7c6cb545b947688de67601520187f4,,readyup
19047,Artrendex,,,2.4,1,2.4,venture_unknown,Late Stage Venture,,21080555.0,crunchbase,East Windsor,United States,US-East,,New Jersey,,,Connecticut,1d9dad18689f41e5b5afa77519371554,08901,artrendex
19048,Baania,,51 - 100,0.0,2,0.0,venture_b,Early Stage Venture,3.0,166349.0,crunchbase,Chiang Mai,Thailand,Asean,['บาเนีย'],,TQLD (TQM);Teo Hong Silom;Krungsri Finnovate,,Chiang Mai,bb30e68b3fad4c0aad78da97d4780777,50200,baania
19049,Sensorfact,,,1.394778,1,4.184334,venture_unknown,Late Stage Venture,2.0,7561221.0,crunchbase,Utrecht,Netherlands,WEM,,,FORWARD.one Venture Capital;Engie,,Utrecht,c1940a3547814d05b8d0c32e9e5b217d,"3511 JG,",sensorfact
19050,Ammonett Pharma,,,2.383844,1,2.383844,venture_unknown,Late Stage Venture,,,crunchbase,Midlothian,United States,US-East,,Mid-Atlantic,,,Virginia,06a947b07709427785c72e714aed5989,23113,ammonett-pharma
19051,Sinfosy,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,6896180.0,crunchbase,Wildau,Germany,GSA,,,Brandenburg Kapital,,Brandenburg,ae3f7c1d9e7a4005af6ba3706abce495,15745,sinfosy
19052,Brightback,,1 - 10,11.0,1,11.0,venture_a,Early Stage Venture,4.0,2047543.0,crunchbase,San Francisco,United States,US-West,,Northern California,Rembrandt Venture Partners;Matrix Partners;Point Nine Capital;Index Ventures,,California,d39e051bcb384a7e9751c593ea88f05f,94103,brightback
19053,Authentic4D,,,5.0,1,5.0,venture_a,Early Stage Venture,1.0,23247069.0,crunchbase,Michigan,United States,,,,IA Capital Group,,North Dakota,048c45a568f6425cae0439a6b515611f,,authentic4d
19054,BeeBryte,,11 - 50,2.95,1,2.95,venture_unknown,Late Stage Venture,,5085380.0,crunchbase,Singapore,Singapore,Asean,,,,,Central Region,834529476aad44c0a15c9424b8181efd,,beebryte
19055,ZeroBrush,,,1.5,1,1.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Palo Alto,United States,US-West,,Northern California,Social Capital,,California,3063eecea6fb4268b61ae6d8c66434c0,94306,zerobrush
19056,Fore Coffee,,11 - 50,39.5,4,30.0,venture_unknown,Late Stage Venture,,215334.0,crunchbase,Jakarta,Indonesia,Asean,['Fore Coffee - Senopati'],,,,Jakarta Raya,4410339544dc4baa980c2fad7e78a070,12110,fore-coffee
19057,Abrexa Pharmaceuticals,,,7.632252,1,7.632252,venture_unknown,Late Stage Venture,,,crunchbase,San Diego,United States,,,,,,California,6db8ddb1e986462b90f54b7c073e33d4,92103-5128,abrexa-pharmaceuticals
19058,Lilac Solutions,,1 - 10,23.6,4,20.0,venture_a,Early Stage Venture,4.0,6251521.0,crunchbase,Middletown,United States,US-East,,New England,Lowercarbon Capital;Grantham Foundation;Breakthrough Energy Ventures;The Engine,,Rhode Island,52a845f0c8e544f49e2d5e4d55404a9f,02842,lilac-solutions
19059,Healthy Bees,,,1.2,1,1.2,venture_unknown,Late Stage Venture,,28961303.0,crunchbase,Miami,United States,US-Central,,Florida,,,Florida,fb4b59c9f1d942719297f3f1984fb654,33154,healthy-bees
19060,DAIS Technology,,,14.0,2,9.0,venture_unknown,Late Stage Venture,,9458265.0,crunchbase,Chicago,Philippines,Asean,,,,,Mindoro Oriental,73deaa172e2c43e79ecc0f2cc8772819,60631,dais-technology
19061,H4,,,12.0,1,12.0,venture_unknown,Late Stage Venture,,3903545.0,crunchbase,London,United Kingdom,UK&I,['Ennelin '],,,,England,3bab788158c542988c5c25f545f52ad8,EC2A 4HT,h4
19062,Beijing Qinghang Bauhinia Equipment Technology Co.,,,13.875703,1,13.875703,venture_a,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,,,Fujian Sanming Government Fund,,Beijing,8dec87824795481b9fe6c9ad3e83b678,,beijing-qinghang-bauhinia-equipment-technology-co
19063,CareConnectMD,,,1.54,1,1.54,venture_unknown,Late Stage Venture,,28363466.0,crunchbase,Huntington Beach,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,13c058a959464b4d902489eaee313041,92647,careconnectmd
19064,Bugs and neighbors,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,7751030.0,crunchbase,Shanghai,China,Greater China,"['虫妈邻里团', 'Chongma Linli Tuan', '上海圣甲虫电子商务有限公司', 'Mmchong']",,Pinduoduo,,Shanghai,04a5d94cf318494a8c9d318ed1e454f7,,bugs-and-neighbors
19065,SWEETOME Svidon Group,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,3345318.0,crunchbase,Shanghai,China,Greater China,['斯维登集团'],,58.com,,Shanghai,23ea711b4650476a9b44ea5452ae48c9,,sweetome-svidon-group
19066,Jushuitan Network Technology,,,105.736678,5,44.729387,venture_b,Early Stage Venture,1.0,891188.0,crunchbase,Shanghai,China,Greater China,"['聚水潭', '上海聚水潭网络科技有限公司']",,Sequoia Capital China,,Shanghai,f9e0e952500842e883c01152f27665cd,200000,jushuitan-network-technology
19067,Adam Lippes,,,5.064342,1,5.064342,venture_a,Early Stage Venture,,1634424.0,crunchbase,New York,United States,US-East,,New York,,,New York,b9d7e87cdefc4f9591c6759ebfb665b0,10010,adam-lippes
19068,Imperial Vision Technology,,,2.913668,1,2.913668,venture_a,Early Stage Venture,2.0,2067411.0,crunchbase,Foochow,China,Greater China,,,SBI Group;Kaitai Capital,,Fujian,28b78aece8ba407a97063231f065991b,,imperial-vision-technology
19069,ET Healthcare,,251 - 500,24.5,5,17.5,venture_c,Late Stage Venture,2.0,18655658.0,crunchbase,Shanghai,China,Greater China,"['星童', 'Xingtong', '星童医疗技术(上海)有限公司']",,Maison Capital;Qiming Venture Partners,,Shanghai,a6d4249d54b34249ae298828e914fa21,,et-healthcare
19070,Datacloak,,,18.0,2,13.0,venture_a,Early Stage Venture,4.0,5851904.0,crunchbase,Shenzhen,China,Greater China,['数篷科技'],,Matrix Partners China;Co-Stone Venture Capital;Jeneration Capital;Green Pine Capital Partners,,Guangdong,e331cc1d729e482ba64b22656ca48666,,datacloak
19071,Togedr,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,2125624.0,crunchbase,Gurgaon,India,India,,,,"Patel, Anil",Haryana,53ecca54090941a79ed50ff0ab676d5f,122003,togedr
19072,Summit Technology Consulting Group,,1 - 10,3.0653330000000003,1,3.0653330000000003,venture_unknown,Late Stage Venture,,13678008.0,crunchbase,Lancaster,United States,US-Central,,Greater Philadelphia,,,Pennsylvania,fc5fa624c7534648adc3b04086740937,17601,summit-technology-consulting-group
19073,Mobile Price Card,,,0.85,1,0.85,venture_a,Early Stage Venture,2.0,,crunchbase,Portland,United States,US-East,,New England,Maine Venture Fund;CEI Ventures,,Maine,91407437d8a44d13a8b116cdd50f5679,04101,mobile-price-card
19074,Cyemptive Technologies,,101 - 250,3.4974199999999995,1,3.4974199999999995,venture_a,Early Stage Venture,,,crunchbase,Woodinville,United States,US-West,,Pacific Northwest,,,Washington,b6a41628c57d41f79adce464e6117b07,98077,cyemptive-technologies
19075,Ugglo,,,0.38596,2,0.38596,venture_unknown,Late Stage Venture,,3778710.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,cb91186369bc4893b39b2077ea909ec3,116 31,ugglo
19076,Dathena Science,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,3.0,3149177.0,crunchbase,Singapore,Singapore,Asean,['Dathena'],,MS&AD Ventures;Demetis;CerraCap Ventures,,Central Region,4608a8447c124d66a5c964b7bb7824a9,,dathena-science
19077,Hoyo Hoyo Agribusiness,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Maputo,Mozambique,Africa,,,BXR Partners LLP,,Maputo,87e9c93b1fbf4d0ea46a7d64dc0f06f5,,hoyo-hoyo-agribusiness
19078,Navaar,,11 - 50,1.31,3,1.05,venture_a,Early Stage Venture,1.0,242661.0,crunchbase,Tehran,Iran,MENA,['Navaar Audiobooks'],,Pomegranate Investment AB,,Tehran,36568b6b8e604b51b00fe36f5634c40d,1415743993,navaar-audiobooks
19079,VAAK,,11 - 50,0.5,3,0.0,venture_unknown,Late Stage Venture,1.0,7167213.0,crunchbase,Tokyo,Japan,Japan,,,Mitsui Sumitomo Insuarance Venture Capital,,Tokyo,310af780c5794f1c8a5b385bb9f562fd,,vaak
19080,Idein,,11 - 50,12.820393,4,7.8,venture_unknown,Late Stage Venture,6.0,4822719.0,crunchbase,Tokyo,Japan,Japan,['小林大悟'],,Innovation Growth Ventures;Hakuodo DY Ventures;DG Daiwa Ventures;Global Brain Corporation;Sony Innovation Fund;Sony Financial Ventures,,Tokyo,f79f37f3726848e0941a7af1fc4bab62,101-0051,idein
19081,A.L.I. Technologies,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,2182786.0,crunchbase,Tokyo,Japan,Japan,,,"for Startups, Inc.",,Tokyo,41153e06052a4032811be5adcfb87c08,,aerial-lab-industries
19082,Glafit,,,2.764226,4,2.49365,venture_unknown,Late Stage Venture,4.0,1180675.0,crunchbase,Wakayama,Japan,Japan,,,"Tokyo Century;Noritsu Precision;The Kiyo Lease & Capital;Yamaha Motor Co.,",,Wakayama,acbba6238c7f47c692156194af60b8ab,,glafit
19083,Osano,,,8.4,3,5.4,venture_a,Early Stage Venture,7.0,274317.0,crunchbase,Austin,United States,US-West,,Central Texas,Next Coast Ventures;LiveOak Venture Partners,"Hurt, Brett;Boebel, Bill;Busey, Andrew;Cohen, Jason;Kahan, Rony",Texas,d1b2424555bd482bb572efc058961d63,78756,osano
19084,LXMCook,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,,,,,,GSRUnitedCapital.,,,19ad3899802b40bc83f0251ed17b6e03,,lxmcook
19085,Carheal,,,8.5,1,8.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Støvring,Denmark,Nordics,,,Nordic Alpha Partners,,Midtjylland,1b7389d623c1475bb9ed8c4a29cbe887,9530,carheal
19086,Safetum,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,5516914.0,crunchbase,Helsinki,Finland,Nordics,,,Saari Partners,,Southern Finland,779fca645eb74c7aa94835acc7118971,,safetum
19087,Solar Village,,1 - 10,0.818666,1,0.818666,venture_unknown,Late Stage Venture,,,crunchbase,Halden,Norway,Nordics,,,,,Ostfold,688759cd71ca4cd2822e87e8df1c91ba,1783,solar-village
19088,MeilleureCopro,,,3.288176,1,3.288176,venture_unknown,Late Stage Venture,2.0,1257685.0,crunchbase,Paris,France,WEM,,,Anaxago;WaterStart Capital,,Ile-de-France,418356b68d594fda829b28b05679331d,,meilleurecopro
19089,CDRX,,11 - 50,34.0,5,15.0,venture_a,Early Stage Venture,,16145565.0,crunchbase,Singapore,Singapore,Asean,,,,,Central Region,df687734c518406283982c1e4296c714,,cdrx
19090,Infranordic AS,,1 - 10,0.6292260000000001,2,0.0,venture_a,Early Stage Venture,,,crunchbase,Oslo,Norway,Nordics,,,,,Oslo,ef6f4a50764a47e382e08a7c442fa314,0258,infranordic-as
19091,IdeaBlock,,1 - 10,0.5001,1,0.5001,venture_unknown,Late Stage Venture,,,crunchbase,Durham,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,6e4d3a3dc08e437494798d67f55bec9e,27701,ideablock
19092,Amira Learning,,,8.0,2,5.0,venture_a,Early Stage Venture,4.0,9788708.0,crunchbase,Napa,United States,US-West,,Northern California,GSV Ventures;Rethink Education;Houghton Mifflin Harcourt;Owl Ventures,,California,4e7b81e1e35b441180ff2508e1543249,94558,amira-learning
19093,Mimbly,,,0.898589,4,0.8928379999999999,venture_unknown,Late Stage Venture,4.0,17182564.0,crunchbase,Gothenburg,Sweden,Nordics,,,GU Ventures;Almi Invest;Forec,"Backlund, Stefan",Vastra Gotaland,ec63e28225c44223b7f248fd801680d5,41129,mimbly
19094,J2 Materials,,1 - 10,1.5,1,1.5,venture_unknown,Late Stage Venture,,,crunchbase,Morton Grove,United States,US-Central,,Midwest,,,Illinois,e3204015928c4d399138351a851c10bf,60053,j2-materials
19095,SportsHub Games Network,,,2.759191,1,2.759191,venture_unknown,Late Stage Venture,,196831.0,crunchbase,Minneapolis,United States,US-Central,,Heartland,,,Minnesota,ddaa8dd652e241efa0397f00aba8e004,55401,sportshub-games-network
19096,Uranium Royalty,,,4.539,1,4.539,venture_unknown,Late Stage Venture,,4104980.0,crunchbase,Toronto,Canada,Canada,,,,,Ontario,43d6f5dec92e40779c3d3fb57e9f218b,M5B 1M4,uranium-royalty
19097,VIDA Products,,1 - 10,1.296,1,1.296,venture_unknown,Late Stage Venture,,32179368.0,crunchbase,Rohnert Park,United States,US-West,,Northern California,,,California,7a6c1fbf5f044c1c8a83287af3732c60,94928,vida-products
19098,KineticFuse,,,0.7,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Tampa,United States,US-Central,,Florida,Dreamit Ventures,,Florida,bee541a965d84fd1b04cef1af5cae56e,33602,kineticfuse
19099,Hyphenmark,,,2.840033,1,2.840033,venture_unknown,Late Stage Venture,,1804174.0,crunchbase,San Francisco,United States,US-West,,Northern California,,,California,d9d024f74df5450092065aa1cc81e809,94105,hyphenmark
19100,Red Map App,,,2.91643,1,2.91643,venture_a,Early Stage Venture,,,crunchbase,Zhengzhou,China,Greater China,,,,,Henan,0fd823b0bb0743b4896f03a53d1331e1,310000,red-map-app
19101,Nanoview Biosciences,,,15.75,3,10.0,venture_b,Early Stage Venture,3.0,5661856.0,crunchbase,Boston,United States,US-East,,New England,Northpond Ventures;PBM Capital Group;Sands Capital Ventures,,Massachusetts,134c009f2a1843348873d3fcdb4fff9c,02135,nanoview-biosciences
19102,Ingenica Solutions,,11 - 50,5.271954,1,5.271954,venture_a,Early Stage Venture,1.0,19054865.0,crunchbase,Portsmouth,United Kingdom,UK&I,,,CJM Ventures,,Hampshire,cef8343cf6ee46c4bc5332883a93cbe1,PO9 6DX,ingenica-solutions
19103,Heliocor,,11 - 50,2.5,1,2.5,venture_a,Early Stage Venture,,9446041.0,crunchbase,London,United Kingdom,UK&I,"['Robolitics', 'DokStor']",,,,England,eebc5bca73ff487aa1703c043561073c,EC3V 9DU,heliocor
19104,Arbor Fintech,,11 - 50,3.3231610000000003,1,3.3231610000000003,venture_a,Early Stage Venture,3.0,3918750.0,crunchbase,Madrid,Spain,Mediterranean,['Arbor'],,The Tifin Group;Apex Capital Partners;FinRebel,,Madrid,ae2e7ed20bae46339d2ff27bae6aafc2,28020,arbor-fintech
